left_wrist_dist,right_wrist_dist,left_wrist_movement,right_wrist_movement,torso_height,left_arm_angle,right_arm_angle,wrist_hip_ratio_left,wrist_hip_ratio_right,arms_crossed,head_x_movement,head_y_movement,shoulder_width,shoulder_width_change,is_theft
102.03792323336349,168.2440852518216,3.3695132330157884,4.077874166552584,42.68333333333334,8.329726508740755,166.4157065377866,2.3905800054673207,3.9416810289376394,0,4.542270602047197,3.79546513033061,213.08179180774695,4.53578365151308,0
86.21621721643271,156.34188498287975,3.092726213710343,3.3753661136870927,-38.866666666666674,21.801147424375042,99.46741189410602,0.0,0.0,1,3.898147708278325,3.451891590933232,384.3947522476804,5.66823507706666,0
106.63066579970739,112.4422469043059,3.7395356262042516,4.026918064625399,-30.48333333333335,3.39581608813885,29.833860777013697,0.0,0.0,1,3.7888725969020856,4.469775037839029,228.0625572074469,5.798850460795369,0
150.23244674688465,234.16289735993612,3.6644977168943873,3.518405311150613,-66.25,17.95201525469771,179.748313483359,0.0,0.0,0,3.7713834773638877,3.4292856398964497,199.73947754234484,2.9741478704925814,0
267.04271662039383,129.84906729652616,3.7814847496751383,3.4429413313104926,100.74999999999997,15.189351343210555,60.43164850742851,2.6505480557855474,1.2888244892955454,0,4.577845199072012,3.8186675977652498,290.42517491123635,5.208539995899895,0
193.71492585756005,257.8822432601533,3.336997495473406,4.166863733437433,-68.69999999999999,35.72903368626252,149.47394030193823,0.0,0.0,0,3.367986539957269,2.859875677173553,191.72352779748005,5.446303537466694,0
265.294668979399,138.08608929054208,3.7350439171446013,4.136216946114594,29.23333333333332,78.86710045033058,14.968645870382487,9.075074195418441,4.723583442093802,0,3.0081371127142607,3.6795229159347396,49.55106232743933,4.937835783237655,0
80.40299365626187,228.74077819905895,3.6663149179814467,4.0286692878283255,-142.95,176.77580697229416,5.922020875030366,0.0,0.0,0,3.9406711216351074,4.700945531368013,326.8136404062039,5.283517346953216,0
318.41229605305415,215.3982313194692,3.5714356292305633,3.5452436347659853,52.76666666666665,14.309773233141154,0.11692779596130158,6.034345471630845,4.08208903321799,1,3.924283374069717,3.82099463490856,152.27458385721795,5.064144108885089,0
388.5438646050433,290.568089648919,3.5003245774697667,3.8008772035193226,20.08333333333337,37.90298610041384,115.83730552233285,19.346582469960627,14.468120646419177,0,3.273462319250912,3.2145502536643185,269.85655448775,5.936328831862332,0
110.14160708429449,314.506847213927,3.9886051539192002,3.267589493568479,33.59999999999991,1.5355962199131867,69.88837241325952,3.2780240203659163,9.360322833747853,0,4.090096440047459,3.5716476123305707,180.66360698516146,4.440220214759124,0
214.63953827030306,259.63811620963685,3.293346222218674,4.102974605785048,-176.36666666666673,18.780437028516832,60.81519431675982,0.0,0.0,0,3.489826484066062,3.615552823873857,339.09071876941067,4.2184778718817,0
307.21278230423803,186.5329022213269,4.4148282737325735,3.5338335180198532,48.0333333333333,10.874977374044636,6.281626337568784,6.395824753037576,3.8834053203607293,0,3.898147708278325,3.590264614203248,228.79347795677126,5.187699126030944,0
99.01212748390414,58.7714050840675,3.393243081998872,2.9167894199798114,-97.30000000000001,119.74217862828458,39.07688316798464,0.0,0.0,0,3.8029228525204437,3.590264614203248,178.1476322853854,4.914830165484414,0
152.74463256618142,149.4917184625586,3.2277874081212863,3.779293476415711,31.55000000000001,33.776869827060004,65.05043324881382,4.841351269926509,4.738247811808511,0,3.0740852297878796,4.129030017920539,150.17672922260624,6.487680633323438,0
52.39477550290683,111.5112413366672,3.7466181623496317,3.9280911254443516,-45.4666666666667,42.33144620286137,143.26862025254925,0.0,0.0,0,3.5188381921057728,3.9283867200445304,146.2638103640891,5.76040122059412,0
233.71088561630063,347.6704765690895,3.391467790886026,3.7580805674258664,209.64999999999998,147.94870464962992,90.19962997479058,1.1147669239985722,1.658337593937942,0,3.313943605769751,3.881007887420769,267.53542652225417,4.878068834647124,0
57.92037877792044,288.4183463304649,2.7115110225798738,3.8126900355718343,-115.7833333333333,134.30172947726268,10.616266951134842,0.0,0.0,0,3.9271137266728378,3.3033652874337442,307.1561311269708,4.17718671941881,0
190.58324879753263,169.42410706731067,3.6786730682424182,3.013721445669636,112.38333333333333,25.694974181047414,77.8648911738123,1.6958319631991634,1.5075554536613733,0,3.6939891114560095,3.4253953543107007,225.35826785119045,5.73924114224946,0
116.62446974989616,133.26543792163235,2.958385471569579,4.4427018957780025,37.116666666666674,0.6087227781528175,86.9009465595631,3.1421051571593033,3.590447362055653,0,4.083707465853384,3.6668181786878336,58.506419400875245,5.4169487106057534,0
133.91799522261542,47.34232895740462,3.217002684095266,3.7399497149457503,123.85000000000001,17.132697180281614,10.366117411728037,1.0812918467712185,0.3822553811659638,0,3.7209616439242637,3.9045557436865415,80.42095498065167,5.222706833306525,0
324.6828833218995,231.45442615964143,2.9645133785644373,4.01692387652315,60.01666666666665,66.79081085854618,53.56138349675165,5.409878644630374,3.8565025186277393,0,4.00277681394082,3.8425975011124387,255.17778116442662,4.627094120503711,0
253.57924249082814,257.8415749598536,4.549827701502746,4.62414105530369,-17.916666666666686,22.647279229724496,111.7624302767158,0.0,0.0,1,3.186778240724565,3.628437067878614,107.53319900797563,5.3955743181075935,0
299.28714426487187,112.07585352985019,3.2725915189613866,3.819927889284248,105.36666666666667,48.16333939198834,48.07563282126497,2.8404347763195683,1.0636746617828237,0,4.145144415122617,3.666818178687833,331.9355375838976,5.664705542999466,0
153.80654967270485,330.9743817712919,3.4474297706538,3.3648566694920463,-57.333333333333314,12.700747830870018,178.11494055236136,0.0,0.0,0,3.628437067878615,3.249615361854385,234.91441940511965,4.953674281671019,0
209.75931312922543,195.81726884464962,3.9920061634508217,4.2236341138895765,-126.75,64.53724688635329,85.49671684439416,0.0,0.0,0,3.4538223591969657,3.978274332756185,317.6195138141792,4.711215931747933,0
222.04554149993646,142.6420977676491,2.8939691174466518,4.13582341139006,-38.68333333333328,8.962432980033237,40.81309265290636,0.0,0.0,0,3.8151743807531986,3.9945796608237347,252.14060451352228,4.6599952312803445,0
154.51510623740177,128.98582717148076,3.527364405156264,3.539127383155128,21.55000000000001,103.95447023636842,10.904230462642527,7.170074535378268,5.9854212144538606,0,4.495553358597805,4.028233690672212,317.23664668508894,5.5196618253899095,0
321.54884759378143,31.950608584014315,3.9399837234843242,2.6794148209239785,-131.96666666666664,20.116033380563838,23.54059092598928,0.0,0.0,0,3.260708852722399,3.6026225015797717,143.96797869279436,5.5706572522658595,0
87.34394496599188,326.35303353883506,4.435547319083513,3.6529648261375356,-107.88333333333327,23.119219263347876,16.759974952982144,0.0,0.0,0,3.321478920936008,4.502961988143656,171.4804880380791,5.924431524533715,0
134.02047625477073,220.42833617502285,3.332725194097229,3.2014035941374965,-6.183333333333337,44.94807294638732,91.55472508759014,0.0,0.0,0,3.6558932636984296,3.1134118476894983,106.51356721094265,5.149433625814266,0
239.41590497616394,206.44974099173766,4.634050851795055,3.597421686174631,48.69999999999999,19.561590080478293,69.63690319385672,4.916137679182012,4.239214394080856,0,4.428317965096906,4.449219656923622,184.35084003666006,3.9806476301671765,0
31.818412733649758,152.45499973580542,3.6506297561868055,3.0985791290911626,96.38333333333338,24.937462248284653,38.54508246557906,0.3301235974440575,1.5817568708539373,0,4.498024257629367,3.6178569469907034,134.06015648042322,5.754322047141803,0
143.01386102208568,403.0422985797452,3.9880000565351206,3.9324098584362353,180.26666666666665,85.7724048028347,73.93039592418144,0.7933461225337594,2.235811567565155,0,3.3526109228480427,3.696244340167764,301.4768850545962,6.252910433461276,0
169.9467972304535,45.20548762164957,3.3927164268978234,3.93558292393222,-15.033333333333303,49.896990117623936,22.529320725461513,0.0,0.0,0,3.847798793538398,3.1276544281973067,96.23361043719488,4.910759162854106,0
167.94940541061104,371.5103445546451,3.844798649348809,3.450025702825749,-130.51666666666665,60.36240616002099,80.84357252880704,0.0,0.0,0,3.8987177379235853,3.4538223591969657,279.77709381259615,4.9781745873585255,0
225.72569698148635,180.10882898341703,2.9165449881386043,2.952271462089735,-106.53333333333336,5.077474071717536,26.774750324189846,0.0,0.0,0,3.026549190084312,3.5341194094144583,260.07418172513775,4.9675614406534185,0
226.02089996772915,320.6906860373577,3.6205528744910622,3.500606071657593,39.416666666666686,6.179996947967184,59.77919995472277,5.734145453726741,8.135915924837823,0,4.256237253203298,3.194613522095522,270.9964247406637,5.103811212112855,0
176.32936668506343,171.44865768568215,3.735888917276771,3.737947523119793,89.61666666666667,106.74167986106633,12.284868680006742,1.967595685531673,1.9131336174708813,0,2.85657137141714,3.331499495555851,232.86488690988935,5.825709303500209,0
89.01236025281978,211.90455464141814,4.209732852791001,2.8608051620397843,-7.699999999999932,23.438790525567327,73.4781271395175,0.0,0.0,0,3.8252087815205886,2.848781415896199,192.81604647377713,5.436910887627275,0
311.00636336826864,269.599823297832,3.8291722076691865,3.4343829732319278,-112.83333333333331,34.89126543574055,109.77355715955801,0.0,0.0,0,3.5714920629277,3.0397368307141326,297.3485515537466,5.1613951602255765,0
211.52671751394016,83.59060287429975,3.803523307745543,3.5593458466821346,68.96666666666667,11.118772952170804,5.897240011127692,3.067086285847368,1.212043540951664,1,3.095516470998373,3.483293460696835,257.0644709449795,4.992883824894074,0
260.99874254699216,263.54353266796574,3.716758736264835,3.1899384919831233,-231.00000000000006,4.787363186042702,71.46200530906466,0.0,0.0,0,3.6649996210398474,3.2932591084753047,61.726583504282104,4.169332480545696,0
134.44307862024314,236.27550126917518,3.8996301844694274,3.976996526244036,-84.5,166.43562337779156,39.84699979601133,0.0,0.0,0,3.129785225148134,3.7022515671772864,44.15811237914151,5.6254382545323125,0
243.404065062375,87.86416283736574,3.427320037111837,3.8474468282015897,68.4666666666667,92.0394780001493,157.29150381978627,3.5550739785156993,1.2833129917823618,1,3.66363511040909,3.9028479629909008,222.403030055298,4.819981558286527,0
249.80999279452368,151.4008375508904,3.644885877560271,3.7568091102560737,-95.73333333333329,9.22206875616164,69.58214284297034,0.0,0.0,0,3.285659074760429,3.940671121635107,280.3695279844481,3.501745596445039,0
306.38039718261643,195.54608720765094,3.596286971755438,3.2661308558057054,130.63333333333335,66.46480503918538,70.49054342831589,2.345346240234369,1.496908041905978,0,3.3139436057697513,3.5621466686380123,177.09393615316768,4.315347288715269,0
128.69996330829142,201.13448375541066,3.5116263498917353,3.3981457913619293,-86.25,102.63703153516717,4.700200197794474,0.0,0.0,0,2.780887148615228,3.5,243.67213856145128,4.958046210174147,0
85.21051708693136,67.20100032324255,3.6726931911420486,3.7895556907842525,-45.46666666666664,45.146797099697665,66.64438370773149,0.0,0.0,1,3.961481204465488,3.25303277300156,327.0592470961662,4.343577634469846,0
99.47708418413652,303.9762531843565,4.711090461483241,3.8024633835477584,-99.63333333333333,33.35740865185158,178.58064170855366,0.0,0.0,0,3.5188381921057723,3.9327683210007,84.1254750688254,5.706623831614938,0
202.03666127710582,281.5237018835576,4.332787084560065,3.8198676868174526,20.16666666666663,65.16116934632235,49.56986169524237,10.018346840187084,13.95985298596156,1,3.6649996210398474,3.9334745737353156,318.9023901516645,5.672937706534616,0
264.18942120716673,111.63196102470934,3.63420988059573,4.068181674933922,120.33333333333331,79.50851476903965,56.23718255125041,2.1954799546301946,0.9276894267981387,1,3.5747571790107497,3.2216282977539312,231.91725056819536,4.435838890972785,0
42.20655886365429,142.21101789633292,3.492555068991378,3.480364560663529,132.49999999999997,21.586242751444683,47.39735462937875,0.3185400668955041,1.0732907011043997,1,3.2836294282732674,3.584069691782731,257.25194092778213,5.277204647243547,0
210.13862421955872,183.50730306387746,3.9163836593483996,2.9152709754131187,19.26666666666671,59.281616447193464,74.36000441329583,10.90684900793555,9.524600505045521,0,3.9873410800794167,3.8794329482541645,445.1586733339523,4.746460669687349,0
42.88920156765699,140.4211769799856,3.454234659531469,4.110716764128198,-199.3,79.32839727591917,132.20265101270482,0.0,0.0,0,3.4890304288345395,3.2729531347427243,46.98604993919888,5.397118572802425,0
271.91844467699417,109.5571312147228,2.798340164440927,3.782908723229269,43.73333333333329,15.147469176236838,42.48941513202369,6.217647363041031,2.5051173296049445,0,3.6026225015797717,3.5496478698597698,129.25379856872468,5.027590542861129,0
